symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
GOOGL,1min,12,4,0.7830065359477124,0.33156862745098037,17.24455775642283,0.7869133264816718,5100,973,88012,0.7116827383577387
GOOGL,1min,8,5,0.7818944844124701,0.31253371695738175,15.824640287769784,0.7919486378622246,5561,1921,88012,0.7042518744781816
GOOGL,1min,16,3,0.7769812823576264,0.37256073277578655,17.506273650667197,0.7474254742547425,5022,615,88012,0.6957169274386233
GOOGL,1min,10,4,0.7779168156358004,0.33964962459778336,15.721795101019131,0.7858812529219262,5594,1426,88012,0.6942611935730164
GOOGL,1min,25,2,0.7706100871553079,0.44170595799399914,18.842229367631298,0.7735507246376812,4666,184,88012,0.6919327258001168
GOOGL,1min,14,3,0.7753058954393771,0.37449017426770487,16.30446875579455,0.7729707457766791,5394,809,88012,0.6878529703072247
GOOGL,1min,22,2,0.7747296756107329,0.4403283940728875,17.6044462247146,0.7765830346475507,4994,279,88012,0.68322867825182
GOOGL,1min,8,4,0.7818588310443948,0.3531853744212039,14.051101884381987,0.7844623401231644,6263,2111,88012,0.6772709610432017
GOOGL,1min,12,3,0.7748637602179836,0.3857288828337875,14.977005620848237,0.7805555555555556,5872,1080,88012,0.6742881278309124
GOOGL,1min,20,2,0.7769765970904491,0.43776091081593926,16.682292655152782,0.7603890362511052,5270,377,88012,0.6740736964420414
GOOGL,1min,18,2,0.7775395974752888,0.44355126831011077,15.704663212435234,0.7700258397932817,5598,516,88012,0.6656239549919142
GOOGL,1min,10,3,0.7789495450785774,0.3955038759689922,13.64164986819662,0.7892187829016635,6450,1583,88012,0.6627659581263594
GOOGL,1min,16,2,0.7765440282841675,0.4506131919124959,14.574838388861263,0.7669064748201438,6034,695,88012,0.6530516043760245
GOOGL,1min,8,3,0.7816755366965001,0.39618138424821003,12.354254422914911,0.7865325509918971,7123,2386,88012,0.6517639038177654
GOOGL,1min,14,2,0.7737173531537112,0.4487457417157015,13.61777915440607,0.7919826652221018,6458,923,88012,0.6478277292375221
GOOGL,1min,12,2,0.7770359848484848,0.46448863636363635,12.491973291660747,0.7740021574973032,7040,1236,88012,0.6324014725600831
GOOGL,1min,10,2,0.778849451303155,0.4690834297467541,11.312933916173824,0.7920102620487448,7779,1819,88012,0.6241630059969467
GOOGL,1min,25,1,0.7728507770894467,0.5507010107597,14.332137616174792,0.7557471264367815,6134,232,88012,0.622917019367285
GOOGL,1min,22,1,0.7716351048666259,0.5487171655467318,13.425843897968536,0.7744510978043913,6548,334,88012,0.6177791570088313
GOOGL,1min,8,2,0.7812583541792852,0.48576329331046314,10.06312900274474,0.78998778998779,8745,2730,88012,0.6094813413853571
GOOGL,1min,20,1,0.7732272069464544,0.5500723589001447,12.722391084093212,0.7447698744769875,6910,478,88012,0.6073251046434389
GOOGL,1min,18,1,0.7751279978442468,0.5594179466451091,11.848807438350626,0.7571502860114405,7422,641,88012,0.599786352129323
GOOGL,1min,16,1,0.7760587002096435,0.5613836477987422,11.06176877594666,0.7756312510247582,7950,856,88012,0.5954334003585652
GOOGL,1min,14,1,0.7735937867733584,0.5666039068016003,10.348358244086148,0.7963291888691533,8498,1126,88012,0.5900619488543208
GOOGL,1min,12,1,0.7745495976643167,0.5781717214865442,9.39752216170031,0.7775628626692456,9364,1551,88012,0.576281778553718
GOOGL,1min,10,1,0.7772723257462933,0.6,8.313681027966743,0.7824467292504842,10585,2237,88012,0.5629263403840328
GOOGL,1min,8,1,0.7815349482261347,0.6122448979591837,7.330306564478507,0.7808714341539664,12005,3412,88012,0.5524252162068104
