symbol,timeframe,atr_length,factor,flip_accuracy,whipsaw_rate,avg_trend_duration,bounce_win_rate,total_flips,total_bounces,bars_tested,composite_score
QQQ,5min,10,2.5,0.7841861382234053,0.1044069801833777,27.67810650887574,0.0,3381,0,93614,0.6518346708422615
QQQ,5min,14,2.0,0.7897551788711822,0.17044703809733538,20.611674008810574,0.3333333333333333,4541,5,93614,0.6480914309927635
QQQ,5min,16,1.8,0.7848170916818459,0.21002892960462874,18.050733024691358,0.5,5185,4,93614,0.6472675645019735
QQQ,5min,8,2.0,0.7809867629362214,0.16988744956466342,19.87446898895497,0.3333333333333333,4709,4,93614,0.6410746828075431
QQQ,5min,8,1.5,0.7880794701986754,0.2713760117733628,13.774948483956432,0.6666666666666666,6795,3,93614,0.6343639933065658
QQQ,5min,8,2.2,0.7885723561399237,0.13367421475529584,22.787140769605454,0.0,4107,1,93614,0.6189333107851993
QQQ,5min,14,2.2,0.7829709239356828,0.14146463384153962,23.387,0.0,4001,0,93614,0.6183513411014694
QQQ,5min,12,2.2,0.783544408575449,0.13980630742488204,23.23646299056135,0.0,4027,0,93614,0.6181319354597632
QQQ,5min,18,2.0,0.7865326560226006,0.17692820626805958,20.803690529124054,0.0,4499,0,93614,0.5964079609662596
QQQ,5min,20,2.0,0.785210430172683,0.1823829598402485,20.766755437194853,0.0,4507,0,93614,0.5943766935560557
QQQ,5min,18,1.5,0.789405884474674,0.2743855309939712,14.465986394557824,0.0,6469,1,93614,0.537907568011935
QQQ,5min,16,1.5,0.7877765854157085,0.27180745055955846,14.347746090156393,0.0,6523,0,93614,0.5373262073368412
QQQ,5min,12,1.5,0.7855891042010915,0.2723449001051525,14.059795673076923,0.0,6657,0,93614,0.5348295813402588
QQQ,5min,14,1.5,0.7840318757250214,0.27311242245422906,14.161016949152541,0.0,6609,0,93614,0.5346539287442863
