symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
NVDA,5min,25,1,0.7758244498472663,0.44473536562558447,17.551440329218106,0.7995444191343964,5347,439,93906,0.678637393417554
NVDA,5min,8,3,0.7856467908141856,0.33269513991163474,13.826336721166593,0.7706275884039503,6790,3139,93906,0.6742618443277757
NVDA,5min,14,2,0.7805523400033074,0.38095238095238093,15.5230692905573,0.765828677839851,6048,1432,93906,0.6740360266904996
NVDA,5min,22,1,0.7772925764192139,0.45013100436681225,16.39238294898672,0.7785234899328858,5725,596,93906,0.6648524235432329
NVDA,5min,12,2,0.7760974783381877,0.39266304347826086,14.17288237958629,0.7675857193354543,6624,1886,93906,0.6584004558370096
NVDA,5min,20,1,0.7789565312006963,0.46221641912844785,15.316682990532158,0.7652351738241309,6127,815,93906,0.6513280080696922
NVDA,5min,10,2,0.7814574923696899,0.39950027762354245,13.031653477717617,0.7595522964106523,7204,2591,93906,0.6477160663024993
NVDA,5min,18,1,0.7832950191570882,0.46912823655584496,14.383695985289611,0.7888888888888889,6527,1020,93906,0.6467806438425917
NVDA,5min,8,2,0.783693159754729,0.4111931119311193,11.54779185631689,0.7757035385901365,8130,3589,93906,0.635455901589852
NVDA,5min,16,1,0.7790625743516536,0.4785214785214785,13.398515558093063,0.7712565838976674,7007,1329,93906,0.6319790366448906
NVDA,5min,14,1,0.7759085088532697,0.4833112582781457,12.434494635051,0.7603017991874638,7550,1723,93906,0.6198862034519455
NVDA,5min,12,1,0.7791380227240446,0.493809176984705,11.395896564283113,0.7661605206073752,8238,2305,93906,0.6104922616499392
NVDA,5min,10,1,0.7813756609408524,0.5059353704110794,10.318456634055183,0.7620269403463759,9098,3118,93906,0.5985169442296228
NVDA,5min,8,1,0.7824749235780626,0.5248470948012233,8.971805409538373,0.7772902232486528,10464,4330,93906,0.5850808725059942
