symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
GOOGL,15min,18,2,0.7906451051990958,0.41471048513302033,16.147703549060545,0.7944983818770227,1917,206,31004,0.6847948202595577
GOOGL,15min,10,3,0.8009701379414885,0.3619827194179172,14.08098271155596,0.7915558002263204,2199,693,31004,0.6829015683508001
GOOGL,15min,16,2,0.7902676399026763,0.4194647201946472,15.06572541382668,0.7896440129449838,2055,309,31004,0.6731929521971429
GOOGL,15min,8,3,0.8025245744662756,0.36280614362806146,12.86420265780731,0.7941656218816365,2409,969,31004,0.6728879991752117
GOOGL,15min,14,2,0.8012148823082764,0.4223234624145786,14.105287146763901,0.7664291369754553,2195,421,31004,0.664347633254663
GOOGL,15min,12,2,0.8017714044706876,0.42555883593420496,13.058649789029536,0.8083754175543807,2371,552,31004,0.6607845057061015
GOOGL,15min,10,2,0.7956364754291917,0.43233811554866225,12.015903801396432,0.8082657702194976,2579,780,31004,0.6477193623532603
GOOGL,15min,25,1,0.7778324315461552,0.49434333497294636,15.216043307086615,0.7588652482269502,2033,94,31004,0.6468313531359269
GOOGL,15min,8,2,0.8071315280004178,0.43213395083719275,11.039914468995011,0.7843747121899874,2807,1126,31004,0.6395927723551688
GOOGL,15min,22,1,0.785097682871422,0.506133575647433,14.055909090909092,0.746268656716418,2201,134,31004,0.6342940425597929
GOOGL,15min,20,1,0.7863061491495857,0.5089402529437418,13.49869109947644,0.7699275362318839,2293,184,31004,0.6326443587982613
GOOGL,15min,18,1,0.7908523908523909,0.506029106029106,12.869800332778702,0.7820512820512819,2405,260,31004,0.6312292665330537
GOOGL,15min,16,1,0.7963617327574924,0.508441303494307,12.165357423409269,0.7989276139410187,2547,373,31004,0.6288662434003803
GOOGL,15min,14,1,0.7968542044767091,0.5168784029038113,11.247276688453159,0.80566534914361,2755,506,31004,0.619834041774782
GOOGL,15min,12,1,0.8006942111745605,0.5220020154517971,10.40893817204301,0.8039896943429116,2977,674,31004,0.612243903532305
GOOGL,15min,10,1,0.8002898929183746,0.5374045801526718,9.461820403176542,0.8062394298943988,3275,937,31004,0.6002268842981862
GOOGL,15min,8,1,0.7973388388134932,0.5467328370554178,8.543298400441257,0.7840916411784015,3627,1399,31004,0.5854299346153665
