symbol,timeframe,adx_length,smoothing,flip_accuracy,whipsaw_rate,avg_trend_duration,zone_crossing_accuracy,total_flips,total_zone_entries,bars_tested,composite_score
META,1min,12,2,0.7855247641509434,0.453125,12.309155241043786,0.7868852459016393,6784,1159,83560,0.6374384201028106
META,1min,25,1,0.7769389155799589,0.5296842827728209,14.327441221898061,0.7382113821138212,5828,205,83560,0.625660363164782
META,1min,10,2,0.7820615796519412,0.4650602409638554,11.183290935868255,0.7852582704585026,7470,1723,83560,0.6231427361275829
META,1min,8,2,0.7819533921896126,0.4805535671677404,9.966591098914211,0.7871267933307484,8382,2579,83560,0.6088609386403576
META,1min,22,1,0.7749319086528389,0.5428975487115022,13.12054062549112,0.7147435897435898,6364,312,83560,0.6075693282975971
META,1min,20,1,0.7779098563645368,0.5478454680534919,12.406895526824194,0.7317460317460318,6730,420,83560,0.6036778127360928
META,1min,18,1,0.7829639889196676,0.5621883656509695,11.564759662003048,0.7674418604651163,7220,559,83560,0.5998434289339661
META,1min,16,1,0.7831180017226528,0.5660206718346253,10.787698669078692,0.7616487455197133,7740,744,83560,0.5912679689811268
META,1min,14,1,0.7821873743466022,0.570205066344994,10.073712148630715,0.7759403372243838,8290,1028,83560,0.5857897170272
META,1min,12,1,0.7818980149066489,0.5773743635156077,9.24676187313185,0.7879408418657565,9034,1465,83560,0.578457145777687
META,1min,10,1,0.7827302742402803,0.5861127956337174,8.443141615283533,0.7831399845320958,9894,2155,83560,0.5688088819000672
META,1min,8,1,0.7801233680680321,0.6009701760689903,7.504267361423053,0.780387309435517,11132,3236,83560,0.5555503992784803
